system:index,Ano,Nível 4,area_km2,classe,frequencia,.geo
0_6_73,1985,Formação Campestre,0.014295674133300781,12,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_74,1985,Pastagem,5.350922067504886,15,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_75,1985,Outras Áreas não Vegetadas,0.0017871221313476562,25,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_76,1985,"Rios, Lagos e Oceano",0.061657119140624994,33,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_77,1985,Soja,0.005359758178710938,39,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_78,1985,Outras Lavouras Temporárias,0.0026799614868164064,41,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_79,1985,Outras Áreas não Vegetadas,0.014294917236328124,0,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_80,1985,Formação Florestal,0.11971443920898439,3,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_81,1985,Floresta Alagável,2.124075060180664,6,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_82,1985,Campo Alagado e Área Pantanosa,7.456791723571783,11,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_83,1985,Formação Campestre,0.01876138098144531,12,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_84,1985,Pastagem,2.882708660827633,15,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_85,1985,Outras Áreas não Vegetadas,0.0017871396484375,25,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_86,1985,"Rios, Lagos e Oceano",0.05004080310058594,33,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_87,1985,Soja,0.010719517883300781,39,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_88,1985,Outras Lavouras Temporárias,8.932930297851563E-4,41,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_89,1985,Outras Áreas não Vegetadas,0.014294698791503906,0,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_90,1985,Formação Florestal,0.08398739379882814,3,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_91,1985,Floresta Alagável,1.2429967898559569,6,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_92,1985,Campo Alagado e Área Pantanosa,4.182774778686523,11,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_93,1985,Formação Campestre,0.0017868703613281248,12,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_94,1985,Pastagem,1.4775640668945313,15,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_95,1985,Outras Áreas não Vegetadas,8.935696411132813E-4,25,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_96,1985,"Rios, Lagos e Oceano",0.04289248028564451,33,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_97,1985,Soja,0.0026798778076171873,39,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_98,1985,Outras Lavouras Temporárias,8.93292724609375E-4,41,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_99,1985,Outras Áreas não Vegetadas,0.0035731641235351563,0,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_100,1985,Formação Florestal,0.036632056640625,3,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_101,1985,Floresta Alagável,0.6460727562866208,6,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_102,1985,Campo Alagado e Área Pantanosa,2.4099564326171863,11,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_103,1985,Formação Campestre,0.004467367309570312,12,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_104,1985,Pastagem,0.7486311548461914,15,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_105,1985,Outras Áreas não Vegetadas,0.0017871396484375,25,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_106,1985,"Rios, Lagos e Oceano",0.028594991271972663,33,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_107,1985,Outras Áreas não Vegetadas,0.0026802745971679686,0,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_108,1985,Formação Florestal,0.017868306213378905,3,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_109,1985,Floresta Alagável,0.3717423005371095,6,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_110,1985,Campo Alagado e Área Pantanosa,1.6924160697631838,11,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_111,1985,Formação Campestre,0.003574125671386719,12,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_112,1985,Pastagem,0.36002991394042966,15,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_113,1985,Outras Áreas não Vegetadas,0.0017871390380859375,25,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_114,1985,"Rios, Lagos e Oceano",0.014297537475585936,33,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_115,1985,Formação Florestal,0.004467614318847657,3,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_116,1985,Floresta Alagável,0.2850628799438477,6,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_117,1985,Campo Alagado e Área Pantanosa,0.9981084941406257,11,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_118,1985,Formação Campestre,0.008041900329589843,12,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_119,1985,Pastagem,0.18759837164306642,15,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_120,1985,Outras Áreas não Vegetadas,8.935696411132813E-4,25,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_121,1985,"Rios, Lagos e Oceano",0.009829063232421874,33,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_122,1985,Formação Florestal,0.0017868686523437498,3,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_123,1985,Floresta Alagável,0.1331495712280274,6,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_124,1985,Campo Alagado e Área Pantanosa,0.4905682693481442,11,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_125,1985,Formação Campestre,0.003573738586425781,12,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_126,1985,Pastagem,0.11345235961914064,15,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_127,1985,"Rios, Lagos e Oceano",0.00178719189453125,33,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_128,1985,Formação Florestal,8.934552612304687E-4,3,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_129,1985,Floresta Alagável,0.08489313305664065,6,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_130,1985,Campo Alagado e Área Pantanosa,0.2555604909667968,11,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_131,1985,Formação Campestre,0.006254092590332031,12,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_132,1985,Pastagem,0.08218672442626954,15,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_133,1985,Formação Florestal,0.003573822204589844,3,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_134,1985,Floresta Alagável,0.047361345703125,6,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_135,1985,Campo Alagado e Área Pantanosa,0.14207710821533204,11,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_136,1985,Formação Campestre,0.00893434814453125,12,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_137,1985,Pastagem,0.05985267895507812,15,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_138,1985,Formação Florestal,8.934555053710937E-4,3,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_139,1985,Floresta Alagável,0.013403916870117187,6,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_140,1985,Campo Alagado e Área Pantanosa,0.08220838360595703,11,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_141,1985,Formação Campestre,0.007147604187011719,12,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_142,1985,Pastagem,0.05449720922851563,15,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_143,1985,Floresta Alagável,0.003574168518066406,6,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_144,1985,Campo Alagado e Área Pantanosa,0.0277020912475586,11,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_145,1985,Formação Campestre,0.010721342163085939,12,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_146,1985,Pastagem,0.041091203735351564,15,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_147,1985,Floresta Alagável,0.0017872593994140624,6,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_148,1985,Campo Alagado e Área Pantanosa,0.018766104858398438,11,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_149,1985,Formação Campestre,0.00446727978515625,12,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_150,1985,Pastagem,0.018759851135253906,15,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_151,1985,Floresta Alagável,8.936296997070312E-4,6,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_152,1985,Campo Alagado e Área Pantanosa,8.936295776367188E-4,11,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_153,1985,Formação Campestre,0.003573823486328125,12,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_154,1985,Pastagem,0.0035722744140625,15,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_155,1985,Pastagem,0.003572274230957031,15,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,1985,Outras Áreas não Vegetadas,0.026762301025390622,0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,1985,Formação Florestal,102.0597636196908,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,1985,Formação Savânica,0.013357247680664062,4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,1985,Floresta Alagável,32.91466043835424,6,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,1985,Campo Alagado e Área Pantanosa,3.216342072692874,11,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,1985,Formação Campestre,0.025872831604003912,12,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,1985,Pastagem,549.389890797919,15,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_7,1985,Área Urbanizada,0.7430485664672833,24,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_8,1985,Outras Áreas não Vegetadas,1.1566358981933593,25,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_9,1985,Afloramento Rochoso,0.030301521789550784,29,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_10,1985,"Rios, Lagos e Oceano",0.9946868522338835,33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_11,1985,Outras Áreas não Vegetadas,0.0017860020141601562,0,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_12,1985,Formação Florestal,20.294999963684084,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_13,1985,Formação Savânica,0.01246655419921875,4,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_14,1985,Floresta Alagável,13.091227541137586,6,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_15,1985,Campo Alagado e Área Pantanosa,2.6047206394042917,11,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_16,1985,Formação Campestre,0.0062431233520507815,12,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_17,1985,Pastagem,282.47505415149163,15,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_18,1985,Área Urbanizada,0.3652723607177736,24,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_19,1985,Outras Áreas não Vegetadas,0.4740056011962892,25,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_20,1985,Afloramento Rochoso,0.028524171752929692,29,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_21,1985,"Rios, Lagos e Oceano",0.5232430670166018,33,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_22,1985,Outras Áreas não Vegetadas,0.017859880920410156,0,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_23,1985,Formação Florestal,5.202976820251456,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_24,1985,Floresta Alagável,4.554789139343253,6,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_25,1985,Campo Alagado e Área Pantanosa,1.5474712385253904,11,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_26,1985,Formação Campestre,0.006245527099609375,12,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_27,1985,Pastagem,118.97239722296155,15,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_28,1985,Área Urbanizada,0.16343487878417945,24,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_29,1985,Outras Áreas não Vegetadas,0.19462935913085938,25,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_30,1985,Afloramento Rochoso,0.02763124969482422,29,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_31,1985,"Rios, Lagos e Oceano",0.1116126899414063,33,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_32,1985,Outras Áreas não Vegetadas,0.008930017028808593,0,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_33,1985,Formação Florestal,1.127271083007812,3,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_34,1985,Floresta Alagável,1.308989790649414,6,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_35,1985,Campo Alagado e Área Pantanosa,0.7143415848999025,11,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_36,1985,Formação Campestre,0.003565619140625,12,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_37,1985,Pastagem,47.3524340846559,15,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_38,1985,Área Urbanizada,0.10270500579833985,24,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_39,1985,Outras Áreas não Vegetadas,0.08213682513427734,25,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_40,1985,Afloramento Rochoso,0.014266056823730468,29,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_41,1985,Formação Florestal,0.2810926842041015,3,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_42,1985,Floresta Alagável,0.5089466393432618,6,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_43,1985,Campo Alagado e Área Pantanosa,0.3902014135131836,11,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_44,1985,Pastagem,19.638466877258256,15,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_45,1985,Área Urbanizada,0.05447829907226565,24,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_46,1985,Outras Áreas não Vegetadas,0.03571733099365234,25,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_47,1985,Afloramento Rochoso,0.014264629760742189,29,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_48,1985,Formação Florestal,0.10082868786621094,3,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_49,1985,Floresta Alagável,0.1883972589111328,6,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_50,1985,Campo Alagado e Área Pantanosa,0.1705471987304687,11,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_51,1985,Pastagem,9.950325691284128,15,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_52,1985,Área Urbanizada,0.07680548876953126,24,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_53,1985,Outras Áreas não Vegetadas,0.019645583923339843,25,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_54,1985,Afloramento Rochoso,0.04634742510986326,29,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_55,1985,Formação Florestal,0.025862753601074217,3,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_56,1985,Floresta Alagável,0.08928936633300781,6,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_57,1985,Campo Alagado e Área Pantanosa,0.10714974670410155,11,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_58,1985,Formação Campestre,0.0026730508422851563,12,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_59,1985,Pastagem,4.757522092590335,15,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_60,1985,Área Urbanizada,0.0500128885498047,24,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_61,1985,Outras Áreas não Vegetadas,0.01875398449707031,25,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_62,1985,Afloramento Rochoso,0.026741727172851563,29,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_63,1985,Formação Florestal,0.016047249206542966,3,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_64,1985,Floresta Alagável,0.02321233178710938,6,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_65,1985,Campo Alagado e Área Pantanosa,0.04910475695800781,11,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_66,1985,Formação Campestre,0.0017820342407226563,12,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_67,1985,Pastagem,2.343086958007815,15,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_68,1985,Área Urbanizada,0.042868191772460956,24,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_69,1985,Outras Áreas não Vegetadas,0.00803752001953125,25,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_70,1985,Afloramento Rochoso,0.03655430047607422,29,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_71,1985,Formação Florestal,0.004458742370605469,3,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_72,1985,Floresta Alagável,0.0026776129150390625,6,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_73,1985,Campo Alagado e Área Pantanosa,0.009820934692382812,11,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_74,1985,Formação Campestre,0.00623711328125,12,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_75,1985,Pastagem,1.4126619783935574,15,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_76,1985,Área Urbanizada,0.014289412902832027,24,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_77,1985,Afloramento Rochoso,0.01961601739501953,29,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_78,1985,Formação Florestal,0.01070119854736328,3,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_79,1985,Floresta Alagável,0.003569342529296875,6,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_80,1985,Campo Alagado e Área Pantanosa,0.006250553466796874,11,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_81,1985,Pastagem,0.40986406622314453,15,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_82,1985,Afloramento Rochoso,0.010700943603515624,29,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_83,1985,Pastagem,0.15091047637939448,15,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_84,1985,Afloramento Rochoso,0.005350413330078125,29,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_85,1985,Formação Florestal,0.0017834930419921874,3,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_86,1985,Pastagem,0.008036841735839843,15,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_87,1985,Afloramento Rochoso,0.007133944274902344,29,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_88,1985,Formação Florestal,0.0035669517211914066,3,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_89,1985,Pastagem,0.0044655528564453125,15,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_90,1985,Afloramento Rochoso,0.007133916442871094,29,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_91,1985,Formação Florestal,0.0044588162231445315,3,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_92,1985,Afloramento Rochoso,0.004458665649414062,29,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_93,1985,Afloramento Rochoso,0.007133897949218751,29,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_94,1985,Formação Florestal,0.00178347900390625,3,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_95,1985,Afloramento Rochoso,0.009809109802246092,29,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_96,1985,Formação Florestal,0.008026033447265624,3,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_97,1985,Afloramento Rochoso,0.00356693115234375,29,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_98,1985,Afloramento Rochoso,0.00535039990234375,29,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_99,1985,Formação Florestal,8.917333374023437E-4,3,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_100,1985,Afloramento Rochoso,0.005350397827148437,29,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_101,1985,Afloramento Rochoso,0.0035669315185546877,29,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_102,1985,Afloramento Rochoso,0.004458661499023437,29,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,1985,Outras Áreas não Vegetadas,0.08922953948974609,0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,1985,Formação Florestal,1127.404331609754,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,1985,Formação Savânica,0.005351225646972655,4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,1985,Floresta Alagável,7.098949960388163,6,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,1985,Campo Alagado e Área Pantanosa,0.03657842083740234,11,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,1985,Formação Campestre,0.18466672119140623,12,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,1985,Pastagem,1114.3002838524123,15,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_7,1985,Área Urbanizada,0.9296162023315434,24,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_8,1985,Outras Áreas não Vegetadas,5.2661825506591775,25,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_9,1985,Aquicultura,0.08386162805175781,31,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_10,1985,"Rios, Lagos e Oceano",0.3122236769409179,33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_11,1985,Soja,14.59997316741949,39,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_12,1985,Outras Lavouras Temporárias,10.736482141174323,41,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_13,1985,Outras Áreas não Vegetadas,0.07227652020263672,0,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_14,1985,Formação Florestal,360.59526058178454,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_15,1985,Formação Savânica,0.003567485229492188,4,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_16,1985,Floresta Alagável,1.6995903500366203,6,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_17,1985,Campo Alagado e Área Pantanosa,0.030330072937011718,11,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_18,1985,Formação Campestre,0.1525525303955078,12,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_19,1985,Pastagem,735.7912782514031,15,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_20,1985,Área Urbanizada,0.274779298461914,24,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_21,1985,Outras Áreas não Vegetadas,2.678095244445802,25,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_22,1985,Aquicultura,0.005352874084472657,31,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_23,1985,"Rios, Lagos e Oceano",0.1150802072753906,33,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_24,1985,Soja,7.847760140930191,39,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_25,1985,Outras Lavouras Temporárias,9.887325663574199,41,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_26,1985,Outras Áreas não Vegetadas,0.016955882690429688,0,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_27,1985,Formação Florestal,88.4265425194689,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_28,1985,Floresta Alagável,0.5132759695434572,6,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_29,1985,Campo Alagado e Área Pantanosa,0.005353271911621094,11,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_30,1985,Formação Campestre,0.16059085748291016,12,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_31,1985,Pastagem,328.4253281455688,15,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_32,1985,Área Urbanizada,0.13203533715820318,24,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_33,1985,Outras Áreas não Vegetadas,0.9376080231323238,25,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_34,1985,"Rios, Lagos e Oceano",0.03390315740966797,33,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_35,1985,Soja,3.6685516644287106,39,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_36,1985,Outras Lavouras Temporárias,6.8090584897460875,41,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_37,1985,Outras Áreas não Vegetadas,8.922234497070312E-4,0,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_38,1985,Formação Florestal,18.730739848327616,3,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_39,1985,Floresta Alagável,0.22763263623046856,6,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_40,1985,Campo Alagado e Área Pantanosa,0.005353033874511718,11,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_41,1985,Formação Campestre,0.17308174603271484,12,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_42,1985,Pastagem,125.19946914184636,15,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_43,1985,Área Urbanizada,0.07850795416259763,24,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_44,1985,Outras Áreas não Vegetadas,0.26497180944824217,25,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_45,1985,"Rios, Lagos e Oceano",0.025871730163574223,33,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_46,1985,Soja,1.8766933198852547,39,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_47,1985,Outras Lavouras Temporárias,3.8654386564331027,41,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
